ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,Genre
0920668372,Love You Forever,Robert N. Munsch,1986,Firefly Books Ltd,http://images.amazon.com/images/P/0920668372.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0920668372.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0920668372.01.LZZZZZZZ.jpg,Juvenile Fiction
0553274325,Johnny Got His Gun,Dalton Trumbo,1983,Bantam Books,http://images.amazon.com/images/P/0553274325.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553274325.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553274325.01.LZZZZZZZ.jpg,Fiction
0156012197,The Little Prince,Antoine de Saint-Exup̩ry,2000,Harvest Books,http://images.amazon.com/images/P/0156012197.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0156012197.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0156012197.01.LZZZZZZZ.jpg,Juvenile Fiction
0836218221,The Authoritative Calvin and Hobbes (Calvin and Hobbes),Bill Watterson,1990,Andrews McMeel Publishing,http://images.amazon.com/images/P/0836218221.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0836218221.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0836218221.01.LZZZZZZZ.jpg,Comics & Graphic Novels
0316693006,Four Blind Mice,James Patterson,2002,"Little, Brown",http://images.amazon.com/images/P/0316693006.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316693006.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316693006.01.LZZZZZZZ.jpg,Fiction
0316096199,Lucky : A Memoir,Alice Sebold,2002,Back Bay Books,http://images.amazon.com/images/P/0316096199.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316096199.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316096199.01.LZZZZZZZ.jpg,Biography & Autobiography
0345391802,The Hitchhiker's Guide to the Galaxy,Douglas Adams,1995,Ballantine Books,http://images.amazon.com/images/P/0345391802.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345391802.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345391802.01.LZZZZZZZ.jpg,Fiction
1400032717,The Curious Incident of the Dog in the Night-Time (Vintage Contemporaries),Mark Haddon,2004,Vintage,http://images.amazon.com/images/P/1400032717.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1400032717.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1400032717.01.LZZZZZZZ.jpg,Fiction
1844262553,Free,Paul Vincent,2003,Upfront Publishing,http://images.amazon.com/images/P/1844262553.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1844262553.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1844262553.01.LZZZZZZZ.jpg,Fiction
0142001430,Year of Wonders,Geraldine Brooks,2002,Penguin Books,http://images.amazon.com/images/P/0142001430.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0142001430.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0142001430.01.LZZZZZZZ.jpg,Fiction
0440343194,Illusions,Richard Bach,1981,Bantam Doubleday Dell,http://images.amazon.com/images/P/0440343194.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440343194.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440343194.01.LZZZZZZZ.jpg,Adventure stories
0060934417,Bel Canto: A Novel,Ann Patchett,2002,Perennial,http://images.amazon.com/images/P/0060934417.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060934417.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060934417.01.LZZZZZZZ.jpg,Fiction
0440180295,Slaughterhouse Five or the Children's Crusade: A Duty Dance With Death,Kurt Vonnegut,1991,Laurel,http://images.amazon.com/images/P/0440180295.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440180295.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440180295.01.LZZZZZZZ.jpg,Fiction
0836218620,Weirdos From Another Planet!,Bill Watterson,1990,Andrews McMeel Publishing,http://images.amazon.com/images/P/0836218620.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0836218620.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0836218620.01.LZZZZZZZ.jpg,Humor
0064471047,"The Lion, the Witch, and the Wardrobe (The Chronicles of Narnia, Book 2)",C. S. Lewis,1994,HarperCollins,http://images.amazon.com/images/P/0064471047.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064471047.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064471047.01.LZZZZZZZ.jpg,Juvenile Fiction
0330262130,Restaurant At the End of the Universe,Douglas Adams,0,Pan Books Ltd,http://images.amazon.com/images/P/0330262130.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0330262130.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0330262130.01.LZZZZZZZ.jpg,"Dent, Arthur (Fictitious character)"
068484267X,Angela's Ashes: A Memoir,Frank McCourt,1999,Scribner,http://images.amazon.com/images/P/068484267X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/068484267X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/068484267X.01.LZZZZZZZ.jpg,Biography & Autobiography
0060391626,I Know This Much Is True (Oprah's Book Club),Wally Lamb,1998,Regan Books,http://images.amazon.com/images/P/0060391626.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060391626.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060391626.01.LZZZZZZZ.jpg,Fiction
039592720X,Interpreter of Maladies,Jhumpa Lahiri,1999,Houghton Mifflin Co,http://images.amazon.com/images/P/039592720X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/039592720X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/039592720X.01.LZZZZZZZ.jpg,Fiction
1592400876,"Eats, Shoots & Leaves: The Zero Tolerance Approach to Punctuation",Lynne Truss,2004,Gotham Books,http://images.amazon.com/images/P/1592400876.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1592400876.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1592400876.01.LZZZZZZZ.jpg,N/A
0312990456,One for the Money (A Stephanie Plum Novel),Janet Evanovich,2003,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312990456.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312990456.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312990456.01.LZZZZZZZ.jpg,Fiction
038548951X,Sister of My Heart,Chitra Banerjee Divakaruni,2000,Anchor Pub,http://images.amazon.com/images/P/038548951X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038548951X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038548951X.01.LZZZZZZZ.jpg,Fiction
0060987561,I Know This Much Is True,Wally Lamb,1999,Regan Books,http://images.amazon.com/images/P/0060987561.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060987561.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060987561.01.LZZZZZZZ.jpg,Fiction
0060959037,Prodigal Summer: A Novel,Barbara Kingsolver,2001,Perennial,http://images.amazon.com/images/P/0060959037.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060959037.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060959037.01.LZZZZZZZ.jpg,Fiction
0451163966,One Flew Over the Cuckoo's Nest,Ken Kesey,1989,Signet Book,http://images.amazon.com/images/P/0451163966.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451163966.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451163966.01.LZZZZZZZ.jpg,Fiction
0142001805,The Eyre Affair: A Novel,Jasper Fforde,2003,Penguin Books,http://images.amazon.com/images/P/0142001805.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0142001805.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0142001805.01.LZZZZZZZ.jpg,Fiction
0836204387,The Calvin and Hobbes Tenth Anniversary Book,Bill Watterson,1995,Andrews McMeel Publishing,http://images.amazon.com/images/P/0836204387.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0836204387.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0836204387.01.LZZZZZZZ.jpg,Humor
0842329250,Soul Harvest: The World Takes Sides (Left Behind No. 4),Tim Lahaye,1999,Tyndale House Publishers,http://images.amazon.com/images/P/0842329250.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0842329250.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0842329250.01.LZZZZZZZ.jpg,Rapture (Christian eschatology)
0740704818,The Blue Day Book,Bradley Trevor Greive,2000,Andrews McMeel Publishing,http://images.amazon.com/images/P/0740704818.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0740704818.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0740704818.01.LZZZZZZZ.jpg,Self-Help
0553211404,Jane Eyre (Bantam Classics),Charlotte Bronte,1983,Bantam,http://images.amazon.com/images/P/0553211404.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553211404.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553211404.01.LZZZZZZZ.jpg,Fiction
0767902521,A Walk in the Woods: Rediscovering America on the Appalachian Trail (Official Guides to the Appalachian Trail),Bill Bryson,1999,Broadway Books,http://images.amazon.com/images/P/0767902521.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0767902521.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0767902521.01.LZZZZZZZ.jpg,Travel
1573225789,The Color of Water: A Black Man's Tribute to His White Mother,James McBride,1997,Riverhead Books,http://images.amazon.com/images/P/1573225789.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573225789.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1573225789.01.LZZZZZZZ.jpg,Biography & Autobiography
0553208845,Siddhartha,Hermann Hesse,1981,Bantam Classics,http://images.amazon.com/images/P/0553208845.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553208845.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553208845.01.LZZZZZZZ.jpg,Fiction
0515136530,"Key of Valor (Roberts, Nora. Key Trilogy, 3.)",Nora Roberts,2003,Jove Pubns,http://images.amazon.com/images/P/0515136530.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515136530.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515136530.01.LZZZZZZZ.jpg,Fiction
193156146X,The Time Traveler's Wife,Audrey Niffenegger,2003,MacAdam/Cage Publishing,http://images.amazon.com/images/P/193156146X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/193156146X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/193156146X.01.LZZZZZZZ.jpg,Fiction
0064471101,The Magician's Nephew (rack) (Narnia),C. S. Lewis,2002,HarperCollins,http://images.amazon.com/images/P/0064471101.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064471101.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064471101.01.LZZZZZZZ.jpg,N/A
0743418174,Good in Bed,Jennifer Weiner,2002,Washington Square Press,http://images.amazon.com/images/P/0743418174.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743418174.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743418174.01.LZZZZZZZ.jpg,Fiction
0441790348,Stranger in a Strange Land (Remembering Tomorrow),Robert A. Heinlein,1995,ACE Charter,http://images.amazon.com/images/P/0441790348.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441790348.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441790348.01.LZZZZZZZ.jpg,Fiction
1880418568,"Wolves of the Calla (The Dark Tower, Book 5)",Stephen King,2003,Donald M. Grant/Scribner,http://images.amazon.com/images/P/1880418568.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1880418568.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1880418568.01.LZZZZZZZ.jpg,Fiction
0440174643,Roots,ALEX HALEY,1980,Dell,http://images.amazon.com/images/P/0440174643.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440174643.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440174643.01.LZZZZZZZ.jpg,Reference
038549081X,The Handmaid's Tale : A Novel,Margaret Atwood,1998,Anchor,http://images.amazon.com/images/P/038549081X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038549081X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038549081X.01.LZZZZZZZ.jpg,Fiction
0140620222,Pride and Prejudice (Penguin Popular Classics),Jane Austen,1994,Penguin Books Ltd,http://images.amazon.com/images/P/0140620222.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140620222.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140620222.01.LZZZZZZZ.jpg,Courtship
0805062971,Fight Club,Chuck Palahniuk,1999,Owl Books,http://images.amazon.com/images/P/0805062971.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0805062971.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0805062971.01.LZZZZZZZ.jpg,Fiction
0060935464,To Kill a Mockingbird,Harper Lee,2002,Perennial Classics,http://images.amazon.com/images/P/0060935464.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060935464.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060935464.01.LZZZZZZZ.jpg,N/A
0836218787,Scientific Progress Goes 'Boink':  A Calvin and Hobbes Collection,Bill Watterson,1991,Andrews McMeel Publishing,http://images.amazon.com/images/P/0836218787.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0836218787.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0836218787.01.LZZZZZZZ.jpg,Humor
0451167716,The Godfather,Mario Puzo,2004,Signet Book,http://images.amazon.com/images/P/0451167716.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451167716.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451167716.01.LZZZZZZZ.jpg,N/A
0345413369,"The Subtle Knife (His Dark Materials, Book 2)",PHILIP PULLMAN,1998,Del Rey,http://images.amazon.com/images/P/0345413369.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345413369.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345413369.01.LZZZZZZZ.jpg,"Fantasy fiction, American"
0140430725,"Pride and Prejudice (The Penguin English Library, El 72)",Jane Austen,1985,Penguin Books,http://images.amazon.com/images/P/0140430725.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140430725.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140430725.01.LZZZZZZZ.jpg,N/A
0836217691,Homicidal Psycho Jungle Cat: A Calvin and Hobbes Collection,Bill Watterson,1994,Andrews McMeel Publishing,http://images.amazon.com/images/P/0836217691.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0836217691.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0836217691.01.LZZZZZZZ.jpg,Humor
076790592X,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",Mitch Albom,2002,Broadway,http://images.amazon.com/images/P/076790592X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/076790592X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/076790592X.01.LZZZZZZZ.jpg,Biography & Autobiography
0385729340,The Second Summer of the Sisterhood,ANN BRASHARES,2003,Delacorte Books for Young Readers,http://images.amazon.com/images/P/0385729340.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385729340.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385729340.01.LZZZZZZZ.jpg,Juvenile Fiction
0156027321,Life of Pi,Yann Martel,2003,Harvest Books,http://images.amazon.com/images/P/0156027321.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0156027321.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0156027321.01.LZZZZZZZ.jpg,N/A
0446520802,The Notebook,Nicholas Sparks,1996,Warner Books,http://images.amazon.com/images/P/0446520802.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446520802.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446520802.01.LZZZZZZZ.jpg,N/A
0811801802,Sabine's Notebook: In Which the Extraordinary Correspondence of Griffin & Sabine Continues,Nick Bantock,1992,Chronicle Books,http://images.amazon.com/images/P/0811801802.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0811801802.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0811801802.01.LZZZZZZZ.jpg,Fiction
0385510438,The Last Juror,John Grisham,2004,Doubleday,http://images.amazon.com/images/P/0385510438.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385510438.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385510438.01.LZZZZZZZ.jpg,Fiction
0836221362,It's A Magical World: A Calvin and Hobbes Collection,Bill Watterson,1996,Andrews McMeel Publishing,http://images.amazon.com/images/P/0836221362.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0836221362.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0836221362.01.LZZZZZZZ.jpg,Humor
0786868716,The Five People You Meet in Heaven,Mitch Albom,2003,Hyperion,http://images.amazon.com/images/P/0786868716.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786868716.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786868716.01.LZZZZZZZ.jpg,Fiction
0553250426,The Clan of the Cave Bear (Earth's Children (Paperback)),Jean M. Auel,1984,Bantam Books,http://images.amazon.com/images/P/0553250426.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553250426.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553250426.01.LZZZZZZZ.jpg,Fiction
0066238501,Complete Chronicles of Narnia,C. S. Lewis,2001,Harpercollins Juvenile Books,http://images.amazon.com/images/P/0066238501.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0066238501.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0066238501.01.LZZZZZZZ.jpg,Fiction
0449911519,Secret History : A Novel,DONNA TARTT,1996,Ballantine Books,http://images.amazon.com/images/P/0449911519.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449911519.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449911519.01.LZZZZZZZ.jpg,Fiction
0440237688,The Giver (Readers Circle),LOIS LOWRY,2002,Laurel Leaf,http://images.amazon.com/images/P/0440237688.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440237688.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440237688.01.LZZZZZZZ.jpg,Juvenile Fiction
0375400117,Memoirs of a Geisha,Arthur Golden,1997,Alfred A. Knopf,http://images.amazon.com/images/P/0375400117.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375400117.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375400117.01.LZZZZZZZ.jpg,Fiction
0618002243,"The Return of the King (The Lord of The Rings, Part 3)",J. R. R. Tolkien,1999,Houghton Mifflin Company,http://images.amazon.com/images/P/0618002243.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0618002243.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0618002243.01.LZZZZZZZ.jpg,"Fantasy fiction, English"
1400034779,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,2003,Anchor,http://images.amazon.com/images/P/1400034779.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1400034779.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1400034779.01.LZZZZZZZ.jpg,Fiction
044022425X,Drums of Autumn,DIANA GABALDON,1997,Dell,http://images.amazon.com/images/P/044022425X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/044022425X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/044022425X.01.LZZZZZZZ.jpg,Fiction
0375725849,Perfume: The Story of a Murderer (Vintage International),Patrick Suskind,2001,Vintage Books USA,http://images.amazon.com/images/P/0375725849.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375725849.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375725849.01.LZZZZZZZ.jpg,Fiction
0440418321,"The Golden Compass (His Dark Materials, Book 1)",PHILIP PULLMAN,2001,Yearling,http://images.amazon.com/images/P/0440418321.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440418321.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440418321.01.LZZZZZZZ.jpg,Juvenile Fiction
0440220424,Having Our Say : The Delany Sisters' First 100 Years,SARAH L. DELANY,1994,Dell,http://images.amazon.com/images/P/0440220424.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440220424.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440220424.01.LZZZZZZZ.jpg,Biography & Autobiography
0385492081,Into Thin Air : A Personal Account of the Mt. Everest Disaster,JON KRAKAUER,1998,Anchor,http://images.amazon.com/images/P/0385492081.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385492081.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385492081.01.LZZZZZZZ.jpg,Biography & Autobiography
0440223202,Evening Class,Maeve Binchy,1998,Dell Publishing Company,http://images.amazon.com/images/P/0440223202.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440223202.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440223202.01.LZZZZZZZ.jpg,Fiction
0553573403,"A Game of Thrones (A Song of Ice and Fire, Book 1)",George R.R. Martin,1997,Spectra Books,http://images.amazon.com/images/P/0553573403.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553573403.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553573403.01.LZZZZZZZ.jpg,Fiction
0060916508,Their Eyes Were Watching God: A Novel,Zora Neale Hurston,1990,Perennial,http://images.amazon.com/images/P/0060916508.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060916508.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060916508.01.LZZZZZZZ.jpg,Fiction
